bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1934188,2160,HB1,1,Introduced,2025-01-22,"General Appropriations Bill.","General Appropriations Bill.",0,,2025-01-22,Filed,https://legiscan.com/TX/bill/HB1/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB1
1898804,2160,HB20,1,Introduced,2024-12-23,"Relating to establishing the Applied Sciences Pathway program.","Relating to establishing the Applied Sciences Pathway program.",0,,2024-12-23,Filed,https://legiscan.com/TX/bill/HB20/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB20
1915953,2160,HB21,1,Introduced,2025-01-13,"Relating to housing finance corporations; authorizing a fee.","Relating to housing finance corporations; authorizing a fee.",0,,2025-01-13,Filed,https://legiscan.com/TX/bill/HB21/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB21
1890560,2160,HB151,1,Introduced,2024-11-12,"Relating to honesty in state taxation.","Relating to honesty in state taxation.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB151/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB151
1891489,2160,HB152,1,Introduced,2024-11-12,"Relating to the provision of funding under the public school finance system on the basis of property values that take into account optional homestead exemptions.","Relating to the provision of funding under the public school finance system on the basis of property values that take into account optional homestead exemptions.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB152/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB152
1891085,2160,HB153,1,Introduced,2024-11-12,"Relating to the eligibility of service members and veterans to participate in a veterans treatment court program.","Relating to the eligibility of service members and veterans to participate in a veterans treatment court program.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB153/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB153
1890274,2160,HB154,1,Introduced,2024-11-12,"Relating to Medicaid coverage and reimbursement for certain inpatient mental health services.","Relating to Medicaid coverage and reimbursement for certain inpatient mental health services.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB154/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB154
1891737,2160,HB155,1,Introduced,2024-11-12,"Relating to the confidentiality of certain autopsy records.","Relating to the confidentiality of certain autopsy records.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB155/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB155
1890403,2160,HB156,1,Introduced,2024-11-12,"Relating to a study by the Texas Commission on Environmental Quality regarding the protection of certain water facilities from catastrophes.","Relating to a study by the Texas Commission on Environmental Quality regarding the protection of certain water facilities from catastrophes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB156/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB156
1891235,2160,HB157,1,Introduced,2024-11-12,"Relating to the production by the Texas Commission on Environmental Quality of an annual report on public drinking water supply systems.","Relating to the production by the Texas Commission on Environmental Quality of an annual report on public drinking water supply systems.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB157/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB157
1891230,2160,HB158,1,Introduced,2024-11-12,"Relating to a study on the use of surplus government property to provide housing to veterans and low-income families.","Relating to a study on the use of surplus government property to provide housing to veterans and low-income families.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB158/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB158
1890518,2160,HB159,1,Introduced,2024-11-12,"Relating to certain payment recovery and recoupment efforts under Medicaid and the child health plan program.","Relating to certain payment recovery and recoupment efforts under Medicaid and the child health plan program.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB159/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB159
1890691,2160,HB160,1,Introduced,2024-11-12,"Relating to the enrollment, including resident status and tuition rates, of certain persons, including persons not authorized to be present in the United States, in public institutions of higher education.","Relating to the enrollment, including resident status and tuition rates, of certain persons, including persons not authorized to be present in the United States, in public institutions of higher education.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB160/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB160
1891113,2160,HB161,1,Introduced,2024-11-12,"Relating to excused absences from public school for students with a menstrual disorder.","Relating to excused absences from public school for students with a menstrual disorder.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB161/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB161
1890391,2160,HB162,1,Introduced,2024-11-12,"Relating to prohibiting the recognition, service, and enforcement of extreme risk protective orders; creating a criminal offense.","Relating to prohibiting the recognition, service, and enforcement of extreme risk protective orders; creating a criminal offense.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB162/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB162
1891382,2160,HB163,1,Introduced,2024-11-12,"Relating to the possession and administration of an epinephrine auto-injector by certain entities.","Relating to the possession and administration of an epinephrine auto-injector by certain entities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB163/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB163
1890984,2160,HB164,1,Introduced,2024-11-12,"Relating to the regulation of migrant labor housing facilities; changing the amount of a civil penalty.","Relating to the regulation of migrant labor housing facilities; changing the amount of a civil penalty.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB164/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB164
1890781,2160,HB165,1,Introduced,2024-11-12,"Relating to the elimination of ad valorem taxes and the creation of a joint interim committee on the elimination of those taxes.","Relating to the elimination of ad valorem taxes and the creation of a joint interim committee on the elimination of those taxes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB165/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB165
1891550,2160,HB166,1,Introduced,2024-11-12,"Relating to committing the criminal offense of endangering a child, elderly individual, or disabled individual by engaging in certain conduct involving a controlled substance listed in Penalty Group 1-B of the Texas Controlled Substances Act.","Relating to committing the criminal offense of endangering a child, elderly individual, or disabled individual by engaging in certain conduct involving a controlled substance listed in Penalty Group 1-B of the Texas Controlled Substances Act.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB166/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB166
1891419,2160,HB167,1,Introduced,2024-11-12,"Relating to the implementation of diversity, equity, and inclusion initiatives and certain prohibited considerations in contracting by governmental entities.","Relating to the implementation of diversity, equity, and inclusion initiatives and certain prohibited considerations in contracting by governmental entities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB167/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB167
1891289,2160,HB168,1,Introduced,2024-11-12,"Relating to the age at which a person in this state may marry.","Relating to the age at which a person in this state may marry.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB168/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB168
1891414,2160,HB169,1,Introduced,2024-11-12,"Relating to establishing a communications office in the Texas Economic Development and Tourism Office.","Relating to establishing a communications office in the Texas Economic Development and Tourism Office.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB169/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB169
1891153,2160,HB170,1,Introduced,2024-11-12,"Relating to civil liability arising out of justified uses of or threats to use force or deadly force.","Relating to civil liability arising out of justified uses of or threats to use force or deadly force.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB170/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB170
1891692,2160,HB171,1,Introduced,2024-11-12,"Relating to the certificate of medical examination for chemical dependency and the duration of court-ordered treatment for a person with a chemical dependency.","Relating to the certificate of medical examination for chemical dependency and the duration of court-ordered treatment for a person with a chemical dependency.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB171/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB171
1890284,2160,HB172,1,Introduced,2024-11-12,"Relating to creating a fine arts allotment under the public school finance system.","Relating to creating a fine arts allotment under the public school finance system.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB172/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB172
1891002,2160,HB173,1,Introduced,2024-11-12,"Relating to prohibiting public institutions of higher education from soliciting or accepting gifts, grants, or donations from certain foreign countries.","Relating to prohibiting public institutions of higher education from soliciting or accepting gifts, grants, or donations from certain foreign countries.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB173/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB173
1891455,2160,HB174,1,Introduced,2024-11-12,"Relating to the regulation of child-care facilities and registered family homes, including the provision of services to children with disabilities or special needs.","Relating to the regulation of child-care facilities and registered family homes, including the provision of services to children with disabilities or special needs.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB174/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB174
1891011,2160,HB175,1,Introduced,2024-11-12,"Relating to establishing optional certifications for child-care providers participating in the Texas Rising Star Program and reimbursement rates for those providers.","Relating to establishing optional certifications for child-care providers participating in the Texas Rising Star Program and reimbursement rates for those providers.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB175/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB175
1891138,2160,HB176,1,Introduced,2024-11-12,"Relating to the provisions required in an interstate compact on border security.","Relating to the provisions required in an interstate compact on border security.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB176/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB176
1890977,2160,HB177,1,Introduced,2024-11-12,"Relating to the purchase of online library resources for primary and secondary schools by the Texas State Library and Archives Commission.","Relating to the purchase of online library resources for primary and secondary schools by the Texas State Library and Archives Commission.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB177/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB177
1891672,2160,HB178,1,Introduced,2024-11-12,"Relating to social studies curriculum choice for public school students.","Relating to social studies curriculum choice for public school students.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB178/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB178
1890830,2160,HB179,1,Introduced,2024-11-12,"Relating to elimination of limitations periods for suits for personal injury arising from certain offenses against a child.","Relating to elimination of limitations periods for suits for personal injury arising from certain offenses against a child.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB179/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB179
1890761,2160,HB180,1,Introduced,2024-11-12,"Relating to border protection agreements between this state and the United Mexican States.","Relating to border protection agreements between this state and the United Mexican States.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB180/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB180
1891283,2160,HB181,1,Introduced,2024-11-12,"Relating to a requirement that public institutions of higher education provide applicants with certain information regarding eligibility for public health programs.","Relating to a requirement that public institutions of higher education provide applicants with certain information regarding eligibility for public health programs.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB181/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB181
1890551,2160,HB182,1,Introduced,2024-11-12,"Relating to rest breaks for employees of certain governmental entity contractors; providing an administrative penalty.","Relating to rest breaks for employees of certain governmental entity contractors; providing an administrative penalty.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB182/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB182
1891287,2160,HB183,1,Introduced,2024-11-12,"Relating to the regulation and the review of certain library materials included in public school libraries.","Relating to the regulation and the review of certain library materials included in public school libraries.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB183/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB183
1890871,2160,HB184,1,Introduced,2024-11-12,"Relating to student loan repayment assistance for certain prosecuting attorneys who are employed as part of the border prosecution unit.","Relating to student loan repayment assistance for certain prosecuting attorneys who are employed as part of the border prosecution unit.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB184/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB184
1891657,2160,HB185,1,Introduced,2024-11-12,"Relating to the creation of the Mental Health and Brain Research Institute of Texas.","Relating to the creation of the Mental Health and Brain Research Institute of Texas.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB185/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB185
1890349,2160,HB186,1,Introduced,2024-11-12,"Relating to prohibiting use of social media platforms by children.","Relating to prohibiting use of social media platforms by children.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB186/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB186
1891510,2160,HB187,1,Introduced,2024-11-12,"Relating to requiring a man determined by adjudication or acknowledgment to be a child's father to pay retroactive child support beginning on the first day of the calendar month in which the child's conception occurred.","Relating to requiring a man determined by adjudication or acknowledgment to be a child's father to pay retroactive child support beginning on the first day of the calendar month in which the child's conception occurred.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB187/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB187
1891751,2160,HB188,1,Introduced,2024-11-12,"Relating to the allocation of certain constitutional transfers of money to certain funds and accounts, including the Texas severance tax revenue and oil and natural gas (Texas STRONG) defense fund, and to the permissible uses of money deposited to the Texas severance tax revenue and oil and natural gas (Texas STRONG) defense fund.","Relating to the allocation of certain constitutional transfers of money to certain funds and accounts, including the Texas severance tax revenue and oil and natural gas (Texas STRONG) defense fund, and to the permissible uses of money deposited to the Texas severance tax revenue and oil and natural gas (Texas STRONG) defense fund.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB188/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB188
1891330,2160,HB189,1,Introduced,2024-11-12,"Relating to the filing with the Texas Ethics Commission of campaign treasurer appointments and reports of political contributions and political expenditures.","Relating to the filing with the Texas Ethics Commission of campaign treasurer appointments and reports of political contributions and political expenditures.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB189/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB189
1890844,2160,HB190,1,Introduced,2024-11-12,"Relating to a grant program to provide free or reduced-tuition prekindergarten classes to certain children.","Relating to a grant program to provide free or reduced-tuition prekindergarten classes to certain children.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB190/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB190
1890617,2160,HB191,1,Introduced,2024-11-12,"Relating to the purchase of or acquisition of title to real property by certain foreign entities.","Relating to the purchase of or acquisition of title to real property by certain foreign entities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB191/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB191
1890976,2160,HB192,1,Introduced,2024-11-12,"Relating to the selection of the chief appraiser of an appraisal district; authorizing a fee.","Relating to the selection of the chief appraiser of an appraisal district; authorizing a fee.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB192/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB192
1890842,2160,HB193,1,Introduced,2024-11-12,"Relating to the minimum wage.","Relating to the minimum wage.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB193/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB193
1891285,2160,HB194,1,Introduced,2024-11-12,"Relating to the establishment of faith-based child-care facilities.","Relating to the establishment of faith-based child-care facilities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB194/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB194
1891342,2160,HB195,1,Introduced,2024-11-12,"Relating to the dissemination of certain school district ad valorem tax-related information.","Relating to the dissemination of certain school district ad valorem tax-related information.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB195/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB195
1890627,2160,HB196,1,Introduced,2024-11-12,"Relating to the inclusion of instruction regarding the beginning of human life in the health curriculum for public school students.","Relating to the inclusion of instruction regarding the beginning of human life in the health curriculum for public school students.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB196/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB196
1891151,2160,HB197,1,Introduced,2024-11-12,"Relating to the expansion of eligibility for Medicaid to certain individuals under the federal Patient Protection and Affordable Care Act.","Relating to the expansion of eligibility for Medicaid to certain individuals under the federal Patient Protection and Affordable Care Act.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB197/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB197
1890728,2160,HB198,1,Introduced,2024-11-12,"Relating to periodic occupational cancer screenings for firefighters.","Relating to periodic occupational cancer screenings for firefighters.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB198/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB198
1890254,2160,HB199,1,Introduced,2024-11-12,"Relating to the maximum amount of unemployment benefits payable to an individual during a benefit year under the state unemployment insurance program.","Relating to the maximum amount of unemployment benefits payable to an individual during a benefit year under the state unemployment insurance program.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB199/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB199
1891642,2160,HB201,1,Introduced,2024-11-12,"Relating to the financial crimes intelligence center.","Relating to the financial crimes intelligence center.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB201/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB201
1891157,2160,HB202,1,Introduced,2024-11-12,"Relating to making permanent the limitation on increases in the appraised value of certain real property for ad valorem tax purposes.","Relating to making permanent the limitation on increases in the appraised value of certain real property for ad valorem tax purposes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB202/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB202
1890721,2160,HB203,1,Introduced,2024-11-12,"Relating to a limitation on increases in the appraised value for ad valorem tax purposes of certain leased residential real property.","Relating to a limitation on increases in the appraised value for ad valorem tax purposes of certain leased residential real property.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB203/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB203
1890520,2160,HB204,1,Introduced,2024-11-12,"Relating to the total annual salary from state and county sources for certain state prosecutors.","Relating to the total annual salary from state and county sources for certain state prosecutors.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB204/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB204
1890373,2160,HB205,1,Introduced,2024-11-12,"Relating to the eligibility for grants for alternative fueling facilities.","Relating to the eligibility for grants for alternative fueling facilities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB205/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB205
1891222,2160,HB206,1,Introduced,2024-11-12,"Relating to limitations on a county's authority to require a cash bond before approving the construction of a pipeline.","Relating to limitations on a county's authority to require a cash bond before approving the construction of a pipeline.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB206/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB206
1891256,2160,HB207,1,Introduced,2024-11-12,"Relating to the prosecution of certain criminal offenses prohibiting sexually explicit visual material involving an anatomically correct doll, mannequin, or robot that has the features of a child.","Relating to the prosecution of certain criminal offenses prohibiting sexually explicit visual material involving an anatomically correct doll, mannequin, or robot that has the features of a child.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB207/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB207
1890298,2160,HB208,1,Introduced,2024-11-12,"Relating to provision to a patient of an itemized bill for health care services and supplies.","Relating to provision to a patient of an itemized bill for health care services and supplies.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB208/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB208
1891020,2160,HB209,1,Introduced,2024-11-12,"Relating to the separation of federal elections from state and local elections, and to related practices and procedures.","Relating to the separation of federal elections from state and local elections, and to related practices and procedures.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB209/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB209
1890259,2160,HB210,1,Introduced,2024-11-12,"Relating to contracting with a school district by a vendor with whom a member of the board of trustees of the district or a related individual has certain business interests; creating a criminal offense.","Relating to contracting with a school district by a vendor with whom a member of the board of trustees of the district or a related individual has certain business interests; creating a criminal offense.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB210/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB210
1891311,2160,HB211,1,Introduced,2024-11-12,"Relating to the evaluation of applications for certain financial assistance administered by the Texas Department of Housing and Community Affairs.","Relating to the evaluation of applications for certain financial assistance administered by the Texas Department of Housing and Community Affairs.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB211/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB211
1890723,2160,HB212,1,Introduced,2024-11-12,"Relating to the establishment of a parental empowerment program administered by the comptroller of public accounts.","Relating to the establishment of a parental empowerment program administered by the comptroller of public accounts.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB212/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB212
1890865,2160,HB213,1,Introduced,2024-11-12,"Relating to the inclusion of chronically absent students as students at risk of dropping out of school and the collection and reporting of data regarding those students.","Relating to the inclusion of chronically absent students as students at risk of dropping out of school and the collection and reporting of data regarding those students.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB213/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB213
1891418,2160,HB214,1,Introduced,2024-11-12,"Relating to the prosecution of the criminal offenses of firearm and ammunition smuggling and terrorism.","Relating to the prosecution of the criminal offenses of firearm and ammunition smuggling and terrorism.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB214/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB214
1890727,2160,HB215,1,Introduced,2024-11-12,"Relating to the payment of support rights and benefits for a child placed with a relative or other designated caregiver.","Relating to the payment of support rights and benefits for a child placed with a relative or other designated caregiver.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB215/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB215
1891180,2160,HB216,1,Introduced,2024-11-12,"Relating to itemized billing for health care services and supplies provided by health care providers.","Relating to itemized billing for health care services and supplies provided by health care providers.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB216/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB216
1890575,2160,HB217,1,Introduced,2024-11-12,"Relating to the vote required in an election to approve an ad valorem tax rate that exceeds a taxing unit's voter-approval tax rate; making conforming changes.","Relating to the vote required in an election to approve an ad valorem tax rate that exceeds a taxing unit's voter-approval tax rate; making conforming changes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB217/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB217
1890294,2160,HB218,1,Introduced,2024-11-12,"Relating to the allocation and deposit of certain surplus state revenue to the property tax relief fund for use in reducing school district maintenance and operations ad valorem taxes.","Relating to the allocation and deposit of certain surplus state revenue to the property tax relief fund for use in reducing school district maintenance and operations ad valorem taxes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB218/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB218
1891304,2160,HB219,1,Introduced,2024-11-12,"Relating to a person submitting proof of citizenship to verify eligibility to vote in Texas.","Relating to a person submitting proof of citizenship to verify eligibility to vote in Texas.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB219/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB219
1891750,2160,HB220,1,Introduced,2024-11-12,"Relating to the minimum standards of care provided to sexual assault survivors by health care facilities.","Relating to the minimum standards of care provided to sexual assault survivors by health care facilities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB220/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB220
1891505,2160,HB221,1,Introduced,2024-11-12,"Relating to eliminating certain state-required assessment instruments and certain end-of-course assessment instruments not required by federal law.","Relating to eliminating certain state-required assessment instruments and certain end-of-course assessment instruments not required by federal law.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB221/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB221
1891392,2160,HB222,1,Introduced,2024-11-12,"Relating to the permissible uses of the school safety allotment under the Foundation School Program.","Relating to the permissible uses of the school safety allotment under the Foundation School Program.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB222/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB222
1891305,2160,HB223,1,Introduced,2024-11-12,"Relating to exemptions to competitive requirements for purchases of certain services by a municipality.","Relating to exemptions to competitive requirements for purchases of certain services by a municipality.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB223/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB223
1891307,2160,HB224,1,Introduced,2024-11-12,"Relating to contracting with companies that boycott or discriminate against certain entities.","Relating to contracting with companies that boycott or discriminate against certain entities.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB224/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB224
1890505,2160,HB225,1,Introduced,2024-11-12,"Relating to a pilot program to provide grants for free or reduced-tuition prekindergarten classes to certain children.","Relating to a pilot program to provide grants for free or reduced-tuition prekindergarten classes to certain children.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB225/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB225
1890469,2160,HB226,1,Introduced,2024-11-12,"Relating to creating the criminal offense of the manufacture of a firearm without a federal license.","Relating to creating the criminal offense of the manufacture of a firearm without a federal license.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB226/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB226
1891264,2160,HB227,1,Introduced,2024-11-12,"Relating to the designation of a portion of Farm-to-Market Road 521 in Brazoria County as the Clarence ""BB"" Sasser Medal of Honor Highway.","Relating to the designation of a portion of Farm-to-Market Road 521 in Brazoria County as the Clarence ""BB"" Sasser Medal of Honor Highway.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB227/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB227
1890978,2160,HB228,1,Introduced,2024-11-12,"Relating to the allocation and deposit of certain surplus state revenue to the property tax relief fund for use in reducing school district maintenance and operations ad valorem taxes.","Relating to the allocation and deposit of certain surplus state revenue to the property tax relief fund for use in reducing school district maintenance and operations ad valorem taxes.",0,,2024-11-12,Filed,https://legiscan.com/TX/bill/HB228/2025,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=HB228
